2007-11-15,5.190000,5.350000,5.180000,5.270000,5.270000,14800,ALLT,1yr
,ALLT,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2009-11-16,4.200000,4.260000,3.950000,4.050000,4.050000,34400,ALLT,3yr
,ALLT,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2011-11-15,16.000000,16.590000,15.950000,16.299999,16.299999,512400,ALLT,5yr
,ALLT,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2007-11-08,12.600000,14.410000,11.700000,12.230000,12.230000,2291100,CSIQ,1yr
,CSIQ,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2009-11-09,17.110001,17.200001,16.879999,17.100000,17.100000,893900,CSIQ,3yr
,CSIQ,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2011-11-08,3.130000,3.140000,3.050000,3.090000,3.090000,525000,CSIQ,5yr
,CSIQ,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2007-09-21,19.340000,19.340000,18.600000,18.670000,18.670000,278800,CVLT,1yr
,CVLT,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2009-09-21,21.049999,21.049999,19.719999,19.990000,19.990000,897800,CVLT,3yr
,CVLT,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2011-09-21,36.400002,38.500000,36.389999,36.900002,36.900002,882500,CVLT,5yr
,CVLT,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2007-11-16,199.000000,212.630005,191.179993,212.630005,212.630005,6475400,FSLR,1yr
,FSLR,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2009-11-16,120.029999,125.220001,120.019997,123.410004,123.410004,3166800,FSLR,3yr
,FSLR,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2011-11-16,44.580002,45.869999,43.799999,44.060001,44.060001,3673800,FSLR,5yr
,FSLR,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2007-12-12,20.090000,20.230000,19.809999,20.020000,20.020000,160500,IPGP,1yr
,IPGP,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2009-12-14,17.389999,17.540001,17.070000,17.100000,17.100000,81300,IPGP,3yr
,IPGP,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2011-12-12,37.459999,37.820000,36.459999,37.750000,37.750000,690300,IPGP,5yr
,IPGP,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2007-12-10,2.370000,2.370000,2.310000,2.340000,2.340000,29500,NLST,1yr
,NLST,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2009-12-10,6.170000,6.430000,5.600000,5.700000,5.700000,9146800,NLST,3yr
,NLST,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2011-12-12,2.900000,2.900000,2.740000,2.790000,2.790000,445200,NLST,5yr
,NLST,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2007-06-14,27.930000,28.000000,26.850000,27.280001,27.280001,378000,SNCR,1yr
,SNCR,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2009-06-15,12.950000,13.100000,12.640000,12.800000,12.800000,144700,SNCR,3yr
,SNCR,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2011-06-14,28.870001,29.500000,28.580000,29.290001,29.290001,235700,SNCR,5yr
,SNCR,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2006-11-16,38.560001,39.139999,36.509998,37.860001,37.860001,1205400,SPWR,1yr
,SPWR,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2008-11-17,24.500000,28.520000,24.059999,27.910000,27.910000,2077300,SPWR,3yr
,SPWR,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2010-11-16,13.950000,14.040000,13.390000,13.500000,13.500000,3306800,SPWR,5yr
,SPWR,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-08-18,137.063538,139.343704,136.611481,139.090347,139.090347,23899900,GOOG,1yr
,GOOG,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2007-08-20,249.606552,249.656219,246.397415,247.351212,247.351212,5429600,GOOG,3yr
,GOOG,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2009-08-18,221.111877,222.403473,219.730865,221.201294,221.201294,4732800,GOOG,5yr
,GOOG,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-07-25,13.920000,13.950000,13.750000,13.950000,11.558267,77900,BLKB,1yr
,BLKB,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2007-07-25,22.660000,23.240000,22.450001,22.660000,19.297506,508500,BLKB,3yr
,BLKB,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2009-07-27,16.610001,17.040001,16.610001,17.000000,15.126709,209100,BLKB,5yr
,BLKB,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-04-29,8.780000,8.860000,8.630000,8.630000,6.174813,496800,INTX,1yr
,INTX,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2007-04-30,10.140000,11.780000,10.140000,11.070000,7.920648,115900,INTX,3yr
,INTX,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2009-04-29,3.130000,3.130000,3.060000,3.070000,2.196602,3400,INTX,5yr
,INTX,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-11-18,15.850000,15.930000,14.910000,15.050000,13.780465,1093000,MPWR,1yr
,MPWR,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2007-11-19,19.360001,19.570000,19.040001,19.150000,17.534611,261500,MPWR,3yr
,MPWR,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2009-11-18,22.330000,22.530001,22.170000,22.450001,20.556242,379000,MPWR,5yr
,MPWR,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-06-22,5.070000,5.097500,4.815000,4.987500,4.987500,4431200,CRM,1yr
,CRM,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2007-06-22,10.605000,10.642500,10.075000,10.137500,10.137500,15560000,CRM,3yr
,CRM,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2009-06-22,9.802500,9.802500,9.325000,9.325000,9.325000,8435600,CRM,5yr
,CRM,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-03-16,10.070000,10.220000,9.960000,9.960000,9.960000,319300,SMI,1yr
,SMI,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2007-03-16,6.150000,6.220000,6.100000,6.130000,6.130000,112500,SMI,3yr
,SMI,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2009-03-16,1.700000,1.740000,1.690000,1.720000,1.720000,34700,SMI,5yr
,SMI,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-03-24,6.450000,6.480000,6.450000,6.450000,6.450000,6900,UCTT,1yr
,UCTT,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2007-03-26,18.750000,18.860001,18.350000,18.469999,18.469999,272100,UCTT,3yr
,UCTT,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2009-03-24,1.130000,1.160000,1.000000,1.020000,1.020000,39100,UCTT,5yr
,UCTT,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2004-11-19,4.560000,4.560000,4.420000,4.420000,4.420000,13400,CALD,1yr
,CALD,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2006-11-20,6.400000,7.270000,6.380000,6.960000,6.960000,637300,CALD,3yr
,CALD,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2008-11-19,2.410000,2.450000,2.220000,2.220000,2.220000,91600,CALD,5yr
,CALD,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2004-09-28,5.840000,5.880000,5.600000,5.750000,3.846375,560400,IPAS,1yr
,IPAS,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2006-09-28,4.840000,4.880000,4.650000,4.730000,3.164062,622300,IPAS,3yr
,IPAS,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2008-09-29,2.240000,2.300000,2.090000,2.240000,1.498414,107900,IPAS,5yr
,IPAS,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2004-11-24,21.420000,21.500000,21.299999,21.450001,20.874680,21300,SNX,1yr
,SNX,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2006-11-24,22.940001,23.580000,22.750000,23.530001,22.898891,21100,SNX,3yr
,SNX,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2008-11-24,9.620000,10.100000,9.430000,9.810000,9.546881,419400,SNX,5yr
,SNX,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2003-05-22,4.495964,4.631691,4.411135,4.580794,3.538425,393000,AUO,1yr
,AUO,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-05-23,14.990647,15.115347,14.848134,14.990647,12.006917,1516700,AUO,3yr
,AUO,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2007-05-22,15.850000,15.940000,15.750000,15.870000,13.080284,889400,AUO,5yr
,AUO,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2003-05-20,21.000000,21.350000,21.000000,21.150000,11.964472,47100,CPSI,1yr
,CPSI,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-05-20,33.080002,33.790001,32.740002,33.540001,19.939634,145900,CPSI,3yr
,CPSI,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2007-05-21,30.830000,31.910000,30.090000,31.209999,19.942890,46000,CPSI,5yr
,CPSI,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2003-12-10,18.700001,18.950001,17.600000,17.879999,11.463901,6240800,STX,1yr
,STX,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-12-12,19.350000,19.490000,19.219999,19.459999,12.941315,2260600,STX,3yr
,STX,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2007-12-10,28.000000,28.000000,27.379999,27.980000,19.185745,4116900,STX,5yr
,STX,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2003-01-28,4.746666,4.893333,4.666667,4.800000,4.800000,140400,SYNA,1yr
,SYNA,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-01-28,25.020000,25.226667,23.766666,24.213333,24.213333,1434600,SYNA,3yr
,SYNA,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2007-01-29,18.113333,18.520000,17.980000,18.086666,18.086666,1479900,SYNA,5yr
,SYNA,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2003-05-15,20.850000,21.049999,19.820000,19.920000,19.920000,171000,VRNT,1yr
,VRNT,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-05-16,31.480000,33.580002,31.480000,33.480000,33.480000,180300,VRNT,3yr
,VRNT,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2007-05-15,30.000000,30.250000,28.969999,28.969999,28.969999,15600,VRNT,5yr
,VRNT,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2002-10-24,12.950000,14.020000,12.920000,13.710000,13.710000,357400,CCRN,1yr
,CCRN,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2004-10-25,15.310000,15.470000,15.300000,15.300000,15.300000,69700,CCRN,3yr
,CCRN,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2006-10-24,19.650000,19.740000,19.389999,19.430000,19.430000,54200,CCRN,5yr
,CCRN,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2002-07-16,9.720000,9.860000,9.370000,9.650000,9.650000,101700,MOSY,1yr
,MOSY,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2004-07-16,5.110000,5.170000,4.960000,5.010000,5.010000,388600,MOSY,3yr
,MOSY,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2006-07-17,7.000000,7.290000,6.650000,6.800000,6.800000,122500,MOSY,5yr
,MOSY,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2002-08-08,6.320000,6.390000,6.150000,6.290000,6.290000,71000,OMCL,1yr
,OMCL,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2004-08-09,13.950000,14.250000,13.860000,14.160000,14.160000,213700,OMCL,3yr
,OMCL,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2006-08-08,16.240000,16.459999,16.040001,16.379999,16.379999,149300,OMCL,5yr
,OMCL,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2002-07-30,5.950000,6.040000,5.950000,6.000000,6.000000,27800,PDFS,1yr
,PDFS,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2004-07-30,8.220000,8.630000,8.090000,8.210000,8.210000,19700,PDFS,3yr
,PDFS,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2006-07-31,11.200000,11.340000,11.000000,11.290000,11.290000,81200,PDFS,5yr
,PDFS,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2001-07-10,54.400002,54.560001,51.080002,51.560001,51.560001,208700,ACLS,1yr
,ACLS,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2003-07-10,29.200001,29.200001,27.320000,27.760000,27.760000,246300,ACLS,3yr
,ACLS,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-07-11,28.680000,29.480000,28.440001,29.360001,29.360001,214300,ACLS,5yr
,ACLS,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2001-04-04,41.812500,42.500000,36.625000,38.000000,26.409052,1109400,CCMP,1yr
,CCMP,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2003-04-04,45.529999,45.770000,43.580002,43.980000,30.565001,844000,CCMP,3yr
,CCMP,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-04-04,31.750000,31.799999,30.850000,31.520000,21.905615,304100,CCMP,5yr
,CCMP,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2001-04-10,1.220000,1.250000,1.220000,1.250000,1.250000,8000,HSTM,1yr
,HSTM,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2003-04-10,1.050000,1.190000,0.960000,1.190000,1.190000,18600,HSTM,3yr
,HSTM,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-04-11,3.290000,3.300000,2.830000,2.920000,2.920000,41100,HSTM,5yr
,HSTM,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2001-08-03,7.740000,7.933333,7.193333,7.266667,4.206232,114000,ISSC,1yr
,ISSC,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2003-08-04,4.826667,4.860000,4.826667,4.860000,2.813159,1000,ISSC,3yr
,ISSC,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-08-03,18.690001,18.930000,18.500000,18.820000,10.893754,336600,ISSC,5yr
,ISSC,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2001-08-03,49.500000,50.040001,48.000000,49.799999,49.799999,8800,LTRX,1yr
,LTRX,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2003-08-04,4.980000,4.980000,4.800000,4.920000,4.920000,4200,LTRX,3yr
,LTRX,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-08-03,7.260000,7.740000,7.260000,7.500000,7.500000,5000,LTRX,5yr
,LTRX,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2001-04-06,0.437500,0.468700,0.375000,0.437500,0.437500,78400,LPSN,1yr
,LPSN,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2003-04-07,0.890000,0.980000,0.800000,0.960000,0.960000,127100,LPSN,3yr
,LPSN,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-04-06,2.620000,2.650000,2.470000,2.470000,2.470000,28800,LPSN,5yr
,LPSN,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2001-06-29,5.730000,7.002500,5.600000,6.725000,6.019474,4164800,MRVL,1yr
,MRVL,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2003-06-30,8.560000,8.675000,8.440000,8.587500,7.686577,12374000,MRVL,3yr
,MRVL,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-06-29,19.309999,19.375000,18.980000,19.215000,17.199131,4689800,MRVL,5yr
,MRVL,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2001-05-18,78.480003,82.199997,76.529999,81.419998,81.419998,265200,PXLW,1yr
,PXLW,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2003-05-19,21.450001,21.600000,20.430000,20.730000,20.730000,146300,PXLW,3yr
,PXLW,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-05-18,23.400000,24.209999,23.400000,24.209999,24.209999,205300,PXLW,5yr
,PXLW,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2001-06-22,41.520000,41.939999,39.900002,39.900002,32.374008,1200,QBAK,1yr
,QBAK,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2003-06-23,34.500000,35.160000,34.439999,34.739998,28.187296,1300,QBAK,3yr
,QBAK,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-06-22,21.299999,21.299999,21.299999,21.299999,17.282368,500,QBAK,5yr
,QBAK,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2001-03-23,16.390600,19.500000,16.390600,18.000000,18.000000,220000,SLAB,1yr
,SLAB,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2003-03-24,27.440001,27.500000,25.920000,26.360001,26.360001,1217500,SLAB,3yr
,SLAB,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-03-23,28.870001,30.680000,28.860001,30.530001,30.530001,1762600,SLAB,5yr
,SLAB,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2001-07-20,10.100000,10.450000,9.750000,10.250000,10.250000,59800,SMTX,1yr
,SMTX,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2003-07-21,3.900000,3.900000,3.000000,3.000000,3.000000,21500,SMTX,3yr
,SMTX,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-07-20,0.790000,0.810000,0.790000,0.790000,0.790000,12200,SMTX,5yr
,SMTX,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2001-07-18,3.780000,3.910000,3.350000,3.750000,3.750000,125900,SPRT,1yr
,SPRT,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2003-07-18,7.100000,7.120000,6.280000,6.880000,6.880000,732400,SPRT,3yr
,SPRT,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-07-18,5.690000,5.810000,5.550000,5.800000,5.800000,288800,SPRT,5yr
,SPRT,5yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2001-09-24,6.460000,7.000000,6.460000,7.000000,7.000000,151700,TTMI,1yr
,TTMI,1yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2003-09-24,13.550000,14.900000,13.400000,13.650000,13.650000,937400,TTMI,3yr
,TTMI,3yr
Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Period
2005-09-26,6.960000,7.100000,6.920000,7.030000,7.030000,198000,TTMI,5yr
,TTMI,5yr
